166;6;23;1;land;false;desert;7
167;23;10;1;land;false;desert;7
168;38;51;1;land;false;desert;7
169;70;6;1;land;false;desert;7
170;72;17;1;land;false;desert;7
171;5;28;1;land;false;desert;7
172;185;50;1;land;false;plains;7
173;215;84;1;land;true;plains;7
174;247;26;1;land;false;plains;7
175;247;52;1;land;false;hills;7
176;216;43;1;land;false;plains;7
177;208;42;1;land;false;hills;7
178;193;41;1;land;false;plains;7
179;206;28;1;land;false;mountain;7
180;204;53;1;land;false;mountain;7
181;250;38;1;land;true;plains;7
182;186;73;1;land;true;plains;7
183;183;89;1;land;false;plains;7
184;198;35;1;land;false;plains;7
185;250;91;1;land;true;plains;7
186;250;29;1;land;false;hills;7
187;189;25;1;land;false;plains;7
188;211;35;1;land;true;plains;7
189;246;15;1;land;false;hills;7
190;182;69;1;land;false;urban;7
191;238;64;1;land;false;mountain;7
192;57;30;1;land;false;plains;7
193;127;41;1;land;false;plains;7
194;109;11;1;land;false;urban;7
195;82;38;1;land;false;plains;7
196;70;0;1;land;false;plains;7
197;94;37;1;land;false;plains;7
198;118;19;1;land;false;plains;7
199;65;137;1;land;false;plains;7
200;59;97;1;land;false;plains;7
201;98;93;1;land;false;plains;7
202;60;134;1;land;false;urban;7
203;99;124;1;land;false;plains;7
204;62;119;1;land;false;plains;7
205;11;11;1;land;false;plains;7
206;26;18;1;land;false;plains;7
207;1;12;1;land;false;plains;7
208;21;6;1;land;false;plains;7
209;18;34;1;land;false;hills;7
210;0;1;1;land;false;plains;7
211;16;31;1;land;false;hills;7
212;35;26;1;land;false;plains;7
213;14;8;1;land;false;hills;7
214;19;11;1;land;false;plains;7
215;17;16;1;land;false;hills;7
216;7;11;1;land;false;plains;7
217;5;32;1;land;false;plains;7
218;41;16;1;land;false;desert;7
219;33;1;1;land;false;plains;7
220;77;34;1;land;false;plains;7
221;33;44;1;land;false;desert;7
222;18;37;1;land;false;desert;7
223;12;12;1;land;false;plains;7
224;29;58;1;land;false;desert;7
225;17;26;1;land;false;desert;7
226;62;56;1;land;false;desert;7
227;78;59;1;land;false;desert;7
228;41;39;1;land;false;plains;7
229;38;34;1;land;false;desert;7
230;200;151;1;land;true;plains;7
231;242;198;1;land;false;plains;7
232;233;185;1;land;false;urban;7
233;250;176;1;land;false;plains;7
234;217;139;1;land;false;plains;7
235;244;139;1;land;true;plains;7
236;204;171;1;land;false;urban;7
237;176;122;1;land;true;plains;7
238;134;137;1;land;true;plains;7
239;160;109;1;land;true;plains;7
240;116;197;1;land;false;plains;7
241;141;219;1;land;false;plains;7
242;146;187;1;land;false;plains;7
243;144;231;1;land;false;plains;7
244;148;235;1;land;false;urban;7
245;121;247;1;land;false;urban;7
246;136;242;1;land;false;plains;7
247;121;210;1;land;false;plains;7
248;150;214;1;land;false;plains;7
249;100;108;1;land;true;plains;7
250;141;98;1;land;false;plains;7
251;153;146;1;land;false;plains;7
252;98;137;1;land;false;plains;7
253;110;141;1;land;false;urban;7
254;133;90;1;land;false;plains;7
255;93;73;1;land;false;plains;7
256;116;83;1;land;false;plains;7
257;156;68;1;land;false;plains;7
258;148;92;1;land;true;plains;7
259;139;129;1;land;false;urban;7
260;113;71;1;land;false;plains;7
261;124;118;1;land;false;urban;7
262;77;239;1;land;false;plains;7
263;133;216;1;land;false;plains;7
264;11;242;1;land;false;plains;7
265;6;241;1;land;true;plains;7
266;32;233;1;land;false;plains;7
267;20;239;1;land;false;plains;7
268;35;251;1;land;true;urban;7
269;17;200;1;land;true;urban;7
270;4;251;1;land;false;plains;7
271;3;205;1;land;true;plains;7
272;183;46;1;land;false;plains;7
273;134;21;1;land;false;plains;7
274;130;35;1;land;false;plains;7
275;156;26;1;land;false;plains;7
276;137;44;1;land;false;plains;7
277;118;59;1;land;false;plains;7
278;124;77;1;land;false;plains;7
279;191;90;1;land;false;plains;7
280;192;19;1;land;false;plains;7
281;175;15;1;land;false;plains;7
282;121;75;1;land;false;plains;7
283;14;212;1;land;false;plains;7
284;71;206;1;land;true;plains;7
285;25;182;1;land;true;plains;7
286;22;160;1;land;true;plains;7
287;184;115;1;land;false;plains;7
288;151;151;1;land;false;plains;7
289;181;166;1;land;false;plains;7
290;215;112;1;land;false;urban;7
291;214;141;1;land;false;plains;7
292;147;173;1;land;false;plains;7
293;83;166;1;land;false;plains;7
294;143;27;1;land;false;plains;7
295;157;47;1;land;false;plains;7
296;170;44;1;land;false;desert;7
297;141;53;1;land;false;plains;7
298;120;45;1;land;false;plains;7
299;124;88;1;land;false;plains;7
300;195;91;1;land;false;desert;7
301;71;122;1;land;false;plains;7
302;107;89;1;land;true;plains;7
303;41;75;1;land;false;plains;7
304;74;81;1;land;false;plains;7
305;67;115;1;land;false;plains;7
306;61;97;1;land;true;plains;7
307;88;82;1;land;false;plains;7
308;93;71;1;land;false;plains;7
309;101;62;1;land;false;plains;7
310;55;123;1;land;false;urban;7
311;112;70;1;land;true;plains;7
312;88;116;1;land;false;plains;7
313;47;89;1;land;false;plains;7
314;56;68;1;land;false;plains;7
315;108;94;1;land;false;plains;7
316;69;102;1;land;false;plains;7
317;64;98;1;land;false;plains;7
318;58;123;1;land;false;plains;7
319;219;12;1;land;false;plains;7
320;231;61;1;land;false;plains;7
321;224;75;1;land;false;plains;7
322;226;76;1;land;false;plains;7
323;176;44;1;land;false;plains;7
324;237;12;1;land;false;plains;7
325;220;62;1;land;false;plains;7
326;179;11;1;land;false;plains;7
327;152;62;1;land;false;plains;7
328;121;10;1;land;true;urban;7
329;86;31;1;land;true;plains;7
330;101;37;1;land;true;plains;7
331;96;61;1;land;false;plains;7
332;103;59;1;land;false;plains;7
333;110;24;1;land;false;plains;7
334;92;79;1;land;false;plains;7
335;123;29;1;land;true;plains;7
336;107;75;1;land;false;plains;7
337;85;34;1;land;false;plains;7
338;120;23;1;land;false;plains;7
339;122;25;1;land;true;plains;7
340;83;13;1;land;true;plains;7
341;106;29;1;land;false;plains;7
342;121;68;1;land;false;plains;7
343;39;177;1;land;true;plains;7
344;27;150;1;land;true;urban;7
345;52;166;1;land;true;urban;7
346;22;166;1;land;false;plains;7
347;3;129;1;land;true;urban;7
348;48;191;1;land;true;plains;7
349;189;213;1;land;true;plains;7
350;223;227;1;land;true;plains;7
351;250;155;1;land;false;plains;7
352;28;89;1;land;true;plains;7
353;46;83;1;land;true;plains;7
354;26;48;1;land;true;urban;7
355;62;90;1;land;true;plains;7
356;218;195;1;land;true;plains;7
357;178;192;1;land;true;urban;7
358;218;198;1;land;true;plains;7
359;166;196;1;land;false;plains;7
360;213;199;1;land;true;plains;7
361;61;10;1;land;false;plains;7
362;61;21;1;land;false;plains;7
363;136;39;1;land;false;urban;7
364;61;177;1;land;true;plains;7
365;111;188;1;land;true;plains;7
366;190;52;1;land;false;plains;7
367;185;16;1;land;false;plains;7
368;201;67;1;land;false;plains;7
369;178;55;1;land;false;urban;7
370;202;59;1;land;false;urban;7
371;131;54;1;land;false;urban;7
372;46;16;1;land;true;plains;7
373;95;17;1;land;false;plains;7
374;157;44;1;land;false;plains;7
375;130;49;1;land;false;plains;7
376;89;50;1;land;false;plains;7
377;149;2;1;land;false;plains;7
378;105;20;1;land;false;urban;7
379;152;23;1;land;false;plains;7
380;85;47;1;land;false;plains;7
381;184;24;1;land;false;plains;7
382;188;202;1;land;false;plains;7
383;189;244;1;land;true;plains;7
384;179;249;1;land;false;plains;7
385;194;207;1;land;true;plains;7
386;182;218;1;land;false;plains;7
387;252;207;1;land;false;plains;7
388;203;226;1;land;false;plains;7
389;223;207;1;land;true;plains;7
390;249;235;1;land;false;plains;7
391;231;204;1;land;true;plains;7
392;234;237;1;land;false;plains;7
393;202;215;1;land;false;urban;7
394;225;210;1;land;true;urban;7
395;200;229;1;land;true;plains;7
396;181;103;1;land;true;plains;7
397;139;172;1;land;true;plains;7
398;157;139;1;land;true;plains;7
399;120;12;1;land;false;plains;7
400;125;13;1;land;false;plains;7
401;132;6;1;land;false;plains;7
402;147;29;1;land;false;plains;7
403;108;36;1;land;false;plains;7
404;133;15;1;land;false;plains;7
405;91;13;1;land;false;plains;7
406;150;6;1;land;false;plains;7
407;163;42;1;land;false;plains;7
408;137;25;1;land;false;plains;7
409;94;14;1;land;false;plains;7
410;162;32;1;land;false;plains;7
411;160;4;1;land;false;plains;7
412;115;7;1;land;false;plains;7
413;33;56;1;land;false;plains;7
414;45;93;1;land;false;plains;7
415;63;86;1;land;false;plains;7
416;29;62;1;land;false;plains;7
417;35;235;1;land;false;urban;7
418;45;245;1;land;false;urban;7
419;16;224;1;land;false;plains;7
420;26;206;1;land;false;plains;7
421;28;227;1;land;false;plains;7
422;21;238;1;land;false;plains;7
423;46;254;1;land;false;plains;7
424;18;210;1;land;false;plains;7
425;13;252;1;land;false;plains;7
426;22;83;1;land;true;plains;7
427;4;38;1;land;true;plains;7
428;3;105;1;land;true;urban;7
429;36;47;1;land;true;plains;7
430;17;96;1;land;false;plains;7
431;35;52;1;land;true;plains;7
432;18;92;1;land;true;plains;7
433;27;83;1;land;false;urban;7
434;228;71;1;land;true;urban;7
435;220;64;1;land;true;plains;7
436;201;33;1;land;false;plains;7
437;225;92;1;land;true;plains;7
438;218;60;1;land;false;plains;7
439;205;20;1;land;true;plains;7
440;222;143;1;land;true;plains;7
441;223;145;1;land;true;plains;7
442;254;129;1;land;true;plains;7
443;73;48;1;land;false;plains;7
444;99;17;1;land;false;plains;7
445;104;27;1;land;false;urban;7
446;65;80;1;land;false;plains;7
447;30;114;1;land;false;plains;7
448;41;77;1;land;false;plains;7
449;15;88;1;land;false;plains;7
450;29;92;1;land;false;plains;7
451;52;64;1;land;false;plains;7
452;84;105;1;land;false;plains;7
453;26;135;1;land;false;urban;7
454;62;78;1;land;false;plains;7
455;242;82;1;land;false;plains;7
456;207;27;1;land;false;plains;7
457;206;50;1;land;false;plains;7
458;223;63;1;land;false;plains;7
459;235;51;1;land;false;plains;7
460;243;62;1;land;false;desert;7
461;232;67;1;land;false;plains;7
462;227;67;1;land;false;plains;7
463;85;146;1;land;false;plains;7
464;87;150;1;land;false;urban;7
465;86;128;1;land;false;plains;7
466;26;167;1;land;false;plains;7
467;49;21;1;land;true;plains;7
468;27;46;1;land;true;plains;7
469;44;44;1;land;true;plains;7
470;50;13;1;land;true;plains;7
471;63;30;1;land;true;plains;7
472;3;41;1;land;false;plains;7
473;66;35;1;land;false;plains;7
474;215;87;1;land;false;hills;7
475;230;92;1;land;false;plains;7
476;241;49;1;land;false;plains;7
477;195;95;1;land;false;hills;7
478;200;97;1;land;false;plains;7
479;220;80;1;land;false;plains;7
480;252;53;1;land;false;mountain;7
481;147;192;1;land;true;plains;7
482;144;198;1;land;false;desert;7
483;214;50;1;land;false;urban;7
484;159;36;1;land;false;urban;7
485;145;84;1;land;false;plains;7
486;216;45;1;land;false;plains;7
487;202;28;1;land;false;mountain;7
488;149;50;1;land;false;plains;7
489;213;69;1;land;false;hills;7
490;150;91;1;land;false;urban;7
491;150;82;1;land;false;plains;7
492;181;65;1;land;false;plains;7
493;155;44;1;land;false;plains;7
494;168;19;1;land;false;hills;7
495;142;169;1;land;true;plains;7
496;110;168;1;land;true;plains;7
497;92;177;1;land;true;plains;7
498;105;152;1;land;true;plains;7
499;107;191;1;land;true;plains;7
500;132;163;1;land;false;plains;7
501;129;205;1;land;true;urban;7
502;154;211;1;land;false;urban;7
503;126;156;1;land;true;plains;7
504;81;149;1;land;false;plains;7
505;83;170;1;land;true;plains;7
506;97;152;1;land;true;plains;7
507;43;24;1;land;false;plains;7
508;43;25;1;land;false;plains;7
509;9;8;1;land;false;plains;7
510;5;31;1;land;false;plains;7
511;45;0;1;land;false;plains;7
512;6;37;1;land;false;plains;7
513;166;205;1;land;false;plains;7
514;122;75;1;land;false;plains;7
515;115;126;1;land;false;hills;7
516;89;72;1;land;false;desert;7
517;66;128;1;land;false;plains;7
518;84;103;1;land;false;plains;7
519;128;127;1;land;false;plains;7
520;81;73;1;land;false;desert;7
521;105;119;1;land;false;mountain;7
522;116;94;1;land;false;plains;7
523;115;67;1;land;false;plains;7
524;106;114;1;land;false;plains;7
525;66;107;1;land;false;plains;7
526;245;175;1;land;false;urban;7
527;222;151;1;land;false;plains;7
528;181;180;1;land;false;plains;7
529;238;158;1;land;false;plains;7
530;247;159;1;land;false;urban;7
531;243;186;1;land;false;plains;7
532;230;171;1;land;false;plains;7
533;50;107;1;land;false;urban;7
534;92;74;1;land;false;plains;7
535;105;105;1;land;false;plains;7
536;57;88;1;land;false;plains;7
537;62;85;1;land;false;plains;7
538;66;91;1;land;false;plains;7
539;62;72;1;land;false;plains;7
540;79;137;1;land;false;plains;7
541;85;92;1;land;false;plains;7
542;114;129;1;land;false;plains;7
543;117;143;1;land;false;plains;7
544;120;146;1;land;false;plains;7
545;76;131;1;land;false;urban;7
546;48;81;1;land;false;plains;7
547;87;114;1;land;false;plains;7
548;122;127;1;land;false;urban;7
549;50;141;1;land;false;plains;7
550;125;140;1;land;false;urban;7
551;49;74;1;land;false;plains;7
552;216;168;1;land;false;desert;7
553;218;163;1;land;false;plains;7
554;239;123;1;land;false;plains;7
555;234;154;1;land;false;desert;7
556;244;132;1;land;false;desert;7
557;224;139;1;land;false;desert;7
558;225;178;1;land;false;desert;7
559;246;163;1;land;false;desert;7
560;226;124;1;land;false;desert;7
561;232;180;1;land;false;desert;7
562;237;137;1;land;false;plains;7
563;250;146;1;land;false;desert;7
564;235;142;1;land;false;plains;7
565;216;120;1;land;false;desert;7
566;235;140;1;land;false;plains;7
567;226;175;1;land;false;desert;7
568;217;145;1;land;false;desert;7
569;220;108;1;land;false;desert;7
570;224;132;1;land;true;urban;7
571;213;160;1;land;true;plains;7
572;211;163;1;land;false;plains;7
573;220;211;1;land;false;plains;7
574;239;205;1;land;false;plains;7
575;63;129;1;land;false;plains;7
576;6;93;1;land;false;plains;7
577;71;74;1;land;false;urban;7
578;71;133;1;land;false;plains;7
579;47;121;1;land;false;plains;7
580;56;143;1;land;false;plains;7
581;28;128;1;land;false;plains;7
582;75;99;1;land;true;urban;7
583;82;140;1;land;false;plains;7
584;69;89;1;land;true;plains;7
585;57;127;1;land;true;plains;7
586;38;106;1;land;false;plains;7
587;102;121;1;land;false;plains;7
588;93;124;1;land;false;plains;7
589;64;77;1;land;true;plains;7
590;98;138;1;land;false;plains;7
591;39;137;1;land;false;plains;7
592;84;156;1;land;false;desert;7
593;93;208;1;land;false;plains;7
594;43;190;1;land;false;plains;7
595;47;191;1;land;false;desert;7
596;91;211;1;land;false;plains;7
597;99;190;1;land;false;plains;7
598;89;195;1;land;false;plains;7
599;131;244;1;land;false;plains;7
600;174;224;1;land;false;plains;7
601;150;246;1;land;false;plains;7
602;124;213;1;land;false;urban;7
603;168;247;1;land;false;urban;7
604;126;202;1;land;false;plains;7
605;176;216;1;land;false;plains;7
606;146;220;1;land;false;plains;7
607;142;217;1;land;false;plains;7
608;107;208;1;land;false;plains;7
609;163;234;1;land;false;plains;7
610;128;239;1;land;false;plains;7
611;174;210;1;land;false;plains;7
612;166;211;1;land;false;plains;7
613;138;128;1;land;false;plains;7
614;148;97;1;land;true;plains;7
615;168;99;1;land;true;plains;7
616;175;127;1;land;false;plains;7
617;86;201;1;land;false;plains;7
618;121;253;1;land;false;plains;7
619;117;222;1;land;false;plains;7
620;73;214;1;land;false;plains;7
621;83;229;1;land;false;plains;7
622;70;244;1;land;false;plains;7
623;72;236;1;land;false;plains;7
624;115;190;1;land;false;urban;7
625;114;227;1;land;false;plains;7
626;122;202;1;land;false;plains;7
627;123;119;1;land;false;plains;7
628;70;113;1;land;false;plains;7
629;106;56;1;land;false;plains;7
630;80;111;1;land;false;plains;7
631;77;98;1;land;false;plains;7
632;133;82;1;land;false;plains;7
633;66;113;1;land;false;plains;7
634;134;49;1;land;true;plains;7
635;82;84;1;land;false;plains;7
636;125;97;1;land;true;plains;7
637;66;98;1;land;false;plains;7
638;137;87;1;land;false;plains;7
639;128;213;1;land;false;urban;7
640;128;238;1;land;true;plains;7
641;169;180;1;land;true;plains;7
642;123;179;1;land;true;plains;7
643;148;249;1;land;false;plains;7
644;152;231;1;land;true;plains;7
645;131;190;1;land;false;urban;7
646;114;197;1;land;false;plains;7
647;188;196;1;land;true;plains;7
648;163;214;1;land;true;plains;7
649;193;159;1;land;false;hills;7
650;170;174;1;land;false;mountain;7
651;222;201;1;land;false;hills;7
652;192;158;1;land;false;mountain;7
653;199;146;1;land;false;hills;7
654;103;230;1;land;false;plains;7
655;92;59;1;land;false;plains;7
656;74;54;1;land;false;plains;7
657;90;11;1;land;false;plains;7
658;82;40;1;land;false;plains;7
659;86;7;1;land;false;plains;7
660;87;45;1;land;true;plains;7
661;64;34;1;land;false;plains;7
662;112;10;1;land;false;plains;7
663;105;16;1;land;true;plains;7
664;88;7;1;land;true;plains;7
665;129;52;1;land;true;plains;7
666;78;27;1;land;false;plains;7
667;70;34;1;land;false;plains;7
668;52;34;1;land;false;plains;7
669;115;33;1;land;false;plains;7
670;103;49;1;land;false;plains;7
671;124;7;1;land;true;plains;7
672;85;52;1;land;true;plains;7
673;110;35;1;land;false;plains;7
674;78;3;1;land;false;plains;7
675;90;19;1;land;false;hills;7
676;59;53;1;land;false;plains;7
677;64;37;1;land;false;plains;7
678;74;53;1;land;true;plains;7
679;102;51;1;land;false;plains;7
680;95;14;1;land;false;plains;7
681;72;26;1;land;true;plains;7
682;88;56;1;land;true;plains;7
683;103;1;1;land;true;plains;7
684;103;34;1;land;false;plains;7
685;92;39;1;land;false;plains;7
686;125;59;1;land;true;plains;7
687;176;20;1;land;true;plains;7
688;128;52;1;land;false;urban;7
689;147;32;1;land;true;plains;7
690;124;35;1;land;true;plains;7
691;173;19;1;land;false;urban;7
692;145;75;1;land;false;plains;7
693;187;41;1;land;false;urban;7
694;196;62;1;land;false;plains;7
695;146;64;1;land;false;plains;7
696;198;41;1;land;false;mountain;7
697;180;91;1;land;false;plains;7
698;202;26;1;land;false;plains;7
699;145;51;1;land;false;urban;7
700;188;15;1;land;false;plains;7
701;174;27;1;land;false;plains;7
702;131;22;1;land;false;plains;7
703;187;65;1;land;false;hills;7
704;136;47;1;land;false;urban;7
705;162;36;1;land;false;plains;7
706;163;85;1;land;false;plains;7
707;155;43;1;land;false;urban;7
708;195;90;1;land;false;mountain;7
709;173;24;1;land;false;plains;7
710;141;16;1;land;false;urban;7
711;135;17;1;land;false;plains;7
712;203;60;1;land;false;mountain;7
713;163;54;1;land;false;plains;7
714;179;62;1;land;false;plains;7
715;159;86;1;land;false;plains;7
716;136;60;1;land;false;urban;7
717;93;152;1;land;false;plains;7
718;37;127;1;land;false;plains;7
719;61;132;1;land;false;plains;7
720;88;165;1;land;false;urban;7
721;238;19;1;land;true;plains;7
722;187;31;1;land;true;plains;7
723;203;7;1;land;true;plains;7
724;217;94;1;land;true;plains;7
725;226;101;1;land;false;plains;7
726;239;126;1;land;false;plains;7
727;177;118;1;land;false;plains;7
728;237;94;1;land;true;plains;7
729;217;140;1;land;true;plains;7
730;126;208;1;land;false;plains;7
731;193;125;1;land;false;plains;7
732;123;130;1;land;false;urban;7
733;158;142;1;land;false;urban;7
734;122;66;1;land;false;plains;7
735;134;140;1;land;false;plains;7
736;150;88;1;land;false;urban;7
737;125;90;1;land;false;plains;7
738;185;134;1;land;false;plains;7
739;144;76;1;land;false;plains;7
740;55;61;1;land;false;plains;7
741;72;72;1;land;false;plains;7
742;75;90;1;land;false;plains;7
743;41;108;1;land;false;urban;7
744;35;132;1;land;false;plains;7
745;84;81;1;land;false;plains;7
746;104;118;1;land;false;plains;7
747;45;137;1;land;false;urban;7
748;79;108;1;land;false;plains;7
749;151;75;1;land;false;urban;7
750;85;69;1;land;false;plains;7
751;140;89;1;land;false;plains;7
752;114;114;1;land;false;plains;7
753;137;67;1;land;false;plains;7
754;78;78;1;land;false;plains;7
755;109;90;1;land;false;plains;7
756;146;72;1;land;false;plains;7
757;208;79;1;land;false;plains;7
758;243;46;1;land;false;urban;7
759;238;49;1;land;false;plains;7
760;236;23;1;land;false;plains;7
761;222;33;1;land;false;plains;7
762;236;60;1;land;false;hills;7
763;247;60;1;land;false;plains;7
764;209;32;1;land;false;plains;7
765;220;61;1;land;false;plains;7
766;244;61;1;land;false;plains;7
767;241;62;1;land;false;urban;7
768;51;195;1;land;false;plains;7
769;43;144;1;land;false;mountain;7
770;79;191;1;land;false;plains;7
771;66;171;1;land;false;plains;7
772;22;178;1;land;false;plains;7
773;70;7;1;land;false;plains;7
774;32;31;1;land;true;plains;7
775;95;27;1;land;true;urban;7
776;94;62;1;land;true;plains;7
777;48;16;1;land;true;urban;7
778;85;18;1;land;true;plains;7
779;43;27;1;land;false;urban;7
780;52;59;1;land;true;plains;7
781;33;66;1;land;false;urban;7
782;35;176;1;land;false;plains;7
783;33;168;1;land;false;plains;7
784;35;131;1;land;true;plains;7
785;35;140;1;land;true;plains;7
786;54;188;1;land;false;plains;7
787;85;174;1;land;true;plains;7
788;190;253;1;land;false;plains;7
789;235;226;1;land;false;desert;7
790;223;248;1;land;false;plains;7
791;203;220;1;land;false;desert;7
792;181;236;1;land;false;plains;7
793;228;252;1;land;false;plains;7
794;205;251;1;land;false;plains;7
795;173;245;1;land;false;plains;7
796;220;234;1;land;false;plains;7
797;240;230;1;land;false;desert;7
798;197;215;1;land;false;plains;7
799;218;219;1;land;false;plains;7
800;169;253;1;land;false;plains;7
801;226;254;1;land;false;plains;7
802;168;240;1;land;false;plains;7
803;225;232;1;land;false;plains;7
804;182;233;1;land;false;desert;7
805;190;230;1;land;false;plains;7
806;195;235;1;land;false;plains;7
807;231;233;1;land;false;plains;7
808;217;254;1;land;false;plains;7
809;214;253;1;land;false;urban;7
810;201;246;1;land;false;desert;7
811;238;243;1;land;false;plains;7
812;205;238;1;land;false;plains;7
813;183;232;1;land;false;plains;7
814;224;251;1;land;false;desert;7
815;178;238;1;land;false;plains;7
816;238;250;1;land;true;desert;7
817;205;240;1;land;false;plains;7
818;122;50;1;land;false;urban;7
819;92;14;1;land;false;plains;7
820;87;29;1;land;false;plains;7
821;148;4;1;land;false;plains;7
